Candidato1,Partido1,Candidato2,Partido2,Votos
Aecio_Neves,PSDB,Angela_Amin,PP,0.25886524822695034
Aecio_Neves,PSDB,Atila_Lira,PP,0.34751773049645385
Aecio_Neves,PSDB,Beto_Pereira,PSDB,0.3120567375886525
Aecio_Neves,PSDB,Carlos_Sampaio,PSDB,0.15602836879432624
Aecio_Neves,PSDB,Christiane_de_Souza_Yared,PP,0.44680851063829785
Aecio_Neves,PSDB,Claudio_Cajado,PP,0.2836879432624113
Aecio_Neves,PSDB,Covatti_Filho,PP,0.23758865248226946
Aecio_Neves,PSDB,Cristiano_Vale,PP,0.46453900709219853
Aecio_Neves,PSDB,Da_Vitoria,PP,0.43971631205673756
Aecio_Neves,PSDB,Dimas_Fabiano,PP,0.2907801418439716
Aecio_Neves,PSDB,Doutor_Luizinho,PP,0.5141843971631206
Aecio_Neves,PSDB,Dr._Luiz_Ovando,PP,0.5035460992907802
Aecio_Neves,PSDB,Eduardo_Barbosa,PSDB,0.12056737588652477
Aecio_Neves,PSDB,Eduardo_Cury,PSDB,0.2801418439716312
Aecio_Neves,PSDB,Eduardo_da_Fonte,PP,0.3226950354609929
Aecio_Neves,PSDB,Evair_Vieira_de_Melo,PP,0.22695035460992907
Aecio_Neves,PSDB,Fausto_Pinato,PP,0.2801418439716312
Aecio_Neves,PSDB,Felicio_Laterca,PP,0.42907801418439717
Aecio_Neves,PSDB,Fernando_Monteiro,PP,0.3049645390070922
Aecio_Neves,PSDB,Geovania_de_Sa,PSDB,0.3156028368794326
Aecio_Neves,PSDB,Hiran_Goncalves,PP,0.4219858156028369
Aecio_Neves,PSDB,Jaqueline_Cassol,PP,0.25177304964539005
Aecio_Neves,PSDB,Jeronimo_Goergen,PP,0.46453900709219853
Aecio_Neves,PSDB,Laercio_Oliveira,PP,0.3226950354609929
Aecio_Neves,PSDB,Leda_Sadala,PP,0.7092198581560284
Aecio_Neves,PSDB,Lourival_Gomes,PP,0.5673758865248226
Aecio_Neves,PSDB,Luiz_Antonio_Correa,PP,0.3794326241134752
Aecio_Neves,PSDB,Marcelo_Aro,PP,0.6063829787234043
Aecio_Neves,PSDB,Marco_Brasil,PP,0.8333333333333334
Aecio_Neves,PSDB,Marx_Beltrao,PP,0.599290780141844
Aecio_Neves,PSDB,Mauro_Lopes,PP,0.5815602836879433
Aecio_Neves,PSDB,Neri_Geller,PP,0.6843971631205674
Aecio_Neves,PSDB,Neucimar_Fraga,PP,0.5851063829787234
Aecio_Neves,PSDB,Nilson_Pinto,PSDB,0.3936170212765957
Aecio_Neves,PSDB,Osmar_Serraglio,PP,0.22340425531914898
Aecio_Neves,PSDB,Pedro_Lupion,PP,0.4893617021276596
Aecio_Neves,PSDB,Pedro_Vilela,PSDB,0.2836879432624113
Aecio_Neves,PSDB,Pedro_Westphalen,PP,0.25886524822695034
Aecio_Neves,PSDB,Pinheirinho,PP,0.475177304964539
Aecio_Neves,PSDB,Ricardo_Barros,PP,0.3794326241134752
Aecio_Neves,PSDB,Ronaldo_Carletto,PP,0.24822695035460995
Aecio_Neves,PSDB,Tereza_Cristina,PP,0.4716312056737588
