Candidato1,Partido1,Candidato2,Partido2,Votos
Adriano_do_Baldy,PP,Aelton_Freitas,PP,0.4939759036144578
Adriano_do_Baldy,PP,AJ_Albuquerque,PP,0.7807228915662651
Adriano_do_Baldy,PP,Angela_Amin,PP,0.7903614457831325
Adriano_do_Baldy,PP,Beto_Pereira,PSDB,0.7108433734939759
Adriano_do_Baldy,PP,Caca_Leao,PP,0.6698795180722892
Adriano_do_Baldy,PP,Charlles_Evangelista,PP,0.4578313253012048
Adriano_do_Baldy,PP,Christiane_de_Souza_Yared,PP,0.6313253012048192
Adriano_do_Baldy,PP,Christino_Aureo,PP,0.8192771084337349
Adriano_do_Baldy,PP,Claudio_Cajado,PP,0.8216867469879519
Adriano_do_Baldy,PP,Covatti_Filho,PP,0.8216867469879519
Adriano_do_Baldy,PP,Cristiano_Vale,PP,0.6385542168674698
Adriano_do_Baldy,PP,Da_Vitoria,PP,0.6698795180722892
Adriano_do_Baldy,PP,Daniel_Trzeciak,PSDB,0.5783132530120482
Adriano_do_Baldy,PP,Dimas_Fabiano,PP,0.8795180722891566
Adriano_do_Baldy,PP,Dr._Luiz_Ovando,PP,0.6144578313253012
Adriano_do_Baldy,PP,Eduardo_Cury,PSDB,0.619277108433735
Adriano_do_Baldy,PP,Eduardo_da_Fonte,PP,0.7397590361445783
Adriano_do_Baldy,PP,Eliza_Virginia,PP,0.17349397590361446
Adriano_do_Baldy,PP,Evair_Vieira_de_Melo,PP,0.8168674698795181
Adriano_do_Baldy,PP,Fausto_Pinato,PP,0.8144578313253013
Adriano_do_Baldy,PP,Fernando_Monteiro,PP,0.7975903614457831
Adriano_do_Baldy,PP,Franco_Cartafina,PP,0.6602409638554216
Adriano_do_Baldy,PP,Hiran_Goncalves,PP,0.6096385542168675
Adriano_do_Baldy,PP,Jaqueline_Cassol,PP,0.7566265060240964
Adriano_do_Baldy,PP,Laercio_Oliveira,PP,0.7518072289156627
Adriano_do_Baldy,PP,Lazaro_Botelho,PP,0.1927710843373494
Adriano_do_Baldy,PP,Luiz_Antonio_Correa,PP,0.7397590361445783
Adriano_do_Baldy,PP,Luiz_Carlos,PSDB,0.4
Adriano_do_Baldy,PP,Margarete_Coelho,PP,0.7493975903614458
Adriano_do_Baldy,PP,Mario_Negromonte_Jr.,PP,0.7349397590361446
Adriano_do_Baldy,PP,Marx_Beltrao,PP,0.41927710843373495
Adriano_do_Baldy,PP,Mauro_Lopes,PP,0.5349397590361445
Adriano_do_Baldy,PP,Neri_Geller,PP,0.40963855421686746
Adriano_do_Baldy,PP,Nilson_Pinto,PSDB,0.6
Adriano_do_Baldy,PP,Norma_Ayub,PP,0.5566265060240964
Adriano_do_Baldy,PP,Osmar_Serraglio,PP,0.8602409638554217
Adriano_do_Baldy,PP,Pedro_Augusto_Palareti,PP,0.39036144578313253
Adriano_do_Baldy,PP,Pedro_Cunha_Lima,PSDB,0.2289156626506024
Adriano_do_Baldy,PP,Pedro_Lupion,PP,0.5277108433734939
Adriano_do_Baldy,PP,Pedro_Vilela,PSDB,0.6168674698795181
Adriano_do_Baldy,PP,Pedro_Westphalen,PP,0.8385542168674699
Adriano_do_Baldy,PP,Pinheirinho,PP,0.5204819277108433
Adriano_do_Baldy,PP,Ricardo_Barros,PP,0.7108433734939759
Adriano_do_Baldy,PP,Ronaldo_Carletto,PP,0.8698795180722891
Adriano_do_Baldy,PP,Sheridan,PSDB,0.4795180722891566
Adriano_do_Baldy,PP,Tereza_Cristina,PP,0.5831325301204819
Adriano_do_Baldy,PP,Vanderlei_Macris,PSDB,0.6385542168674698
